Employee_ID,Full_Name,Gender,Age,Marital_Status,Number_of_Dependents,State_of_Origin,Education_Level,Department,Job_Title,Job_Level,Employment_Type,Work_Location,Hire_Date,Years_of_Service,Monthly_Salary_NGN,Performance_Rating,Job_Satisfaction_Score,Employee_Engagement_Score,Training_Hours_Per_Year,Overtime_Flag,Absences_Per_Year,Years_Since_Last_Promotion,Attrition
EMP95163,Hauwa Nwachukwu,Male,24,Married,0,Lagos,HND,Sales,Sales Coordinator,Junior,Full-Time,On-site,2016-07-31,8.4," 2,050,322 ",Meets Expectations,4,4,18,Yes,0,1,No
EMP41691,Emeka Olawale,Male,42,Married,3,Kaduna,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,Remote,2019-10-14,5.2," 687,095 ",Meets Expectations,1,4,11,No,0,0,No
EMP67120,Fatima Adeyemi,Male,30,Married,0,Lagos,B.Sc/B.A,Operations,Operations Manager,Manager,Contract,On-site,2013-02-20,11.9," 389,552 ",Meets Expectations,4,3,0,No,1,0,No
EMP92059,Ngozi Bello,Female,39,Married,2,Lagos,PGD,Finance,Auditor,Mid,Full-Time,On-site,2018-02-08,6.9," 465,728 ",Exceeds Expectations,2,4,31,No,0,1,No
EMP80594,Uche Adeleke,Female,30,Married,2,Abuja,M.Sc/MBA,Technology,DevOps Engineer,Mid,Full-Time,Hybrid,2021-04-12,3.7," 177,741 ",Below Expectations,4,3,9,Yes,0,4,Yes
EMP35024,Femi Usman,Male,26,Single,1,Lagos,M.Sc/MBA,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2016-02-24,8.9," 2,078,463 ",Exceeds Expectations,4,4,32,No,3,0,No
EMP21285,Lawal Babatunde,Male,34,Single,4,Kaduna,B.Sc/B.A,Legal & Compliance,Compliance Analyst,Mid,Full-Time,Remote,2014-04-17,10.7," 655,639 ",Below Expectations,3,4,10,No,2,0,Yes
EMP49442,Adaeze Okonkwo,Female,35,Married,1,Lagos,M.Sc/MBA,Finance,Treasury Officer,Mid,Part-Time,On-site,2011-11-14,13.1," 593,677 ",Below Expectations,4,5,29,No,4,1,Yes
EMP70743,Ife Usman,Male,30,Single,0,Abuja,B.Sc/B.A,Legal & Compliance,Contract Specialist,Mid,Full-Time,Hybrid,2010-10-21,14.2," 2,038,522 ",Below Expectations,3,3,42,Yes,5,2,No
EMP29421,Chidi Yakubu,Female,37,Widowed,4,Oyo,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,Hybrid,2013-01-07,12," 280,305 ",Meets Expectations,3,3,26,No,0,2,No
EMP12860,Tunde Garba,Female,35,Single,1,Anambra,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,Hybrid,2014-10-13,10.2," 157,497 ",Meets Expectations,1,4,7,Yes,3,6,No
EMP25265,Yemi Abiodun,Female,30,Single,0,Lagos,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,Hybrid,2011-06-22,13.5," 255,265 ",Meets Expectations,2,5,23,Yes,1,3,No
EMP31772,Yemi Usman,Female,45,Married,3,Ogun,M.Sc/MBA,Finance,Auditor,Mid,Contract,On-site,2021-08-07,3.4," 686,447 ",Meets Expectations,5,2,21,Yes,1,10,No
EMP29979,Aisha Yakubu,Male,36,Single,3,Rivers,B.Sc/B.A,Finance,Treasury Officer,Mid,Full-Time,Remote,2015-08-29,9.3," 383,545 ",Meets Expectations,4,3,12,Yes,0,2,Yes
EMP68362,Ibrahim Nwachukwu,Male,38,Single,4,Lagos,HND,Operations,Procurement Officer,Mid,Full-Time,On-site,2016-06-27,8.5," 345,271 ",Unsatisfactory,5,3,3,Yes,2,2,No
EMP73577,Seun Garba,Male,29,Single,0,Kaduna,B.Sc/B.A,Engineering,Quality Assurance Engineer,Mid,Full-Time,On-site,2012-01-15,13," 380,452 ",Unsatisfactory,5,3,22,Yes,3,1,No
EMP71800,Amara Sule,Female,27,Married,2,Lagos,B.Sc/B.A,Technology,DevOps Engineer,Mid,Full-Time,On-site,2010-05-30,14.6," 228,968 ",Meets Expectations,5,4,31,Yes,0,1,No
EMP12573,Ifeoma Nwosu,Male,37,Single,2,Abuja,M.Sc/MBA,Finance,Accountant,Mid,Full-Time,On-site,2012-03-29,12.8," 530,081 ",Meets Expectations,3,2,24,No,26,0,No
EMP68919,Chidi Adeyemi,Female,23,Divorced,2,Kano,PGD,Sales,Business Development Officer,Mid,Contract,On-site,2012-09-29,12.3," 2,274,464 ",Below Expectations,1,5,44,Yes,1,0,No
EMP86707,Bola Nwosu,Female,22,Married,0,Oyo,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Full-Time,On-site,2013-01-11,12," 4,972,737 ",Exceeds Expectations,4,5,28,No,1,6,Yes
EMP41802,Biodun Musa,Female,34,Married,2,Abuja,B.Sc/B.A,Finance,Treasury Officer,Mid,Full-Time,Remote,2022-04-14,2.7," 435,577 ",Exceptional,1,5,37,No,4,2,No
EMP36390,Chioma Lawal,Female,37,Married,3,Oyo,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2015-07-08,9.5," 1,657,881 ",Below Expectations,5,3,13,Yes,4,2,No
EMP48645,Ifeoma Obi,Male,39,Widowed,1,Kano,Ph.D,Customer Service,Client Relations Officer,Mid,Full-Time,Hybrid,2021-09-03,3.3," 426,233 ",Below Expectations,3,3,16,No,2,0,No
EMP84637,Musa Musa,Female,25,Divorced,3,Lagos,PGD,Technology,Software Engineer,Mid,Full-Time,Hybrid,2016-10-01,8.2," 670,299 ",Meets Expectations,5,4,19,No,1,0,No
EMP61346,Emeka Olawale,Male,44,Single,0,Lagos,B.Sc/B.A,Sales,Sales Coordinator,Junior,Full-Time,Hybrid,2012-11-29,12.1," 374,397 ",Meets Expectations,3,3,0,Yes,2,5,Yes
EMP16675,Obinna Bello,Female,34,Single,0,Oyo,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Full-Time,On-site,2017-06-16,7.5," 399,413 ",Unsatisfactory,4,4,18,Yes,0,1,No
EMP53759,Nneka Okonkwo,Male,25,Divorced,0,Enugu,M.Sc/MBA,Sales,Sales Executive,Executive,Full-Time,Hybrid,2014-04-28,10.7," 353,904 ",Meets Expectations,1,5,28,No,6,2,No
EMP11033,Zainab Musa,Male,41,Divorced,2,Rivers,HND,Finance,Auditor,Mid,Full-Time,Hybrid,2023-08-31,1.3," 490,359 ",Below Expectations,5,3,14,No,1,1,No
EMP23457,Aisha Nwachukwu,Female,25,Married,0,Abuja,B.Sc/B.A,Engineering,Quality Assurance Engineer,Mid,Full-Time,Hybrid,2010-10-05,14.2," 582,520 ",Exceeds Expectations,5,3,39,No,1,0,No
EMP92630,Sade Nwosu,Male,36,Married,2,Lagos,B.Sc/B.A,Operations,Operations Officer,Mid,Full-Time,Hybrid,2018-11-04,6.2," 524,547 ",Meets Expectations,4,4,21,No,3,2,No
EMP64485,Bola Adeleke,Male,35,Divorced,0,Ogun,B.Sc/B.A,Customer Service,Client Relations Officer,Mid,Contract,On-site,2011-11-17,13.1," 672,360 ",Meets Expectations,4,4,18,No,3,4,No
EMP74973,Tunde Obi,Male,34,Married,2,Enugu,HND,Sales,Sales Executive,Executive,Contract,Hybrid,2016-07-27,8.4," 523,361 ",Meets Expectations,1,4,17,Yes,0,2,No
EMP85847,Musa Adeleke,Male,44,Married,1,Enugu,M.Sc/MBA,Technology,DevOps Engineer,Mid,Full-Time,On-site,2010-09-30,14.3," 631,096 ",Meets Expectations,3,4,27,No,2,10,No
EMP88098,Ngozi Obi,Male,41,,1,Abuja,PGD,Technology,IT Support,Mid,Contract,On-site,2011-07-02,13.5," 2,391,249 ",Meets Expectations,,4,,No,0,7,No
EMP82654,Chioma Adeyemi,Female,33,Married,3,Lagos,M.Sc/MBA,Engineering,Project Engineer,Mid,Contract,Remote,2021-10-15,3.2," 445,065 ",Exceeds Expectations,3,3,22,No,2,3,No
EMP48113,Chukwu Usman,Female,33,Single,1,Delta,HND,Sales,Sales Coordinator,Junior,Full-Time,On-site,2015-10-24,9.2," 494,467 ",Meets Expectations,5,3,26,No,3,3,Yes
EMP14852,Femi Obi,Female,25,Married,0,Kano,HND,Human Resources,Recruitment Specialist,Mid,Full-Time,On-site,2012-10-14,12.2," 3,671,192 ",Exceeds Expectations,5,1,19,Yes,4,1,Yes
EMP73898,Ife Abiodun,Male,28,Married,0,Enugu,B.Sc/B.A,Sales,Account Manager,Manager,Part-Time,Hybrid,2023-01-26,1.9," 445,925 ",Exceeds Expectations,4,5,32,Yes,0,1,No
EMP73715,Chioma Bello,Female,44,Married,2,Abuja,M.Sc/MBA,Operations,Logistics Coordinator,Junior,Intern,On-site,2010-12-22,14," 586,261 ",Meets Expectations,3,4,31,Yes,11,3,No
EMP87469,Funmi Garba,Female,38,Divorced,2,Oyo,HND,Technology,DevOps Engineer,Mid,Full-Time,On-site,2016-12-11,8.1," 374,770 ",Meets Expectations,3,3,13,No,5,6,No
EMP98955,Aisha Olawale,Male,27,Married,3,Rivers,M.Sc/MBA,Technology,Systems Administrator,Mid,Contract,On-site,2011-03-11,13.8," 562,511 ",Below Expectations,2,4,39,Yes,4,2,Yes
EMP73951,Aisha Sule,Female,38,Single,0,Delta,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,Hybrid,2018-11-28,6.1," 201,419 ",Unsatisfactory,5,4,21,No,3,1,Yes
EMP40397,Obinna Adeleke,Female,29,Single,0,Rivers,HND,Operations,Procurement Officer,Mid,Full-Time,On-site,2019-02-13,5.9," 356,224 ",Meets Expectations,2,2,37,No,0,3,No
EMP79247,Bola Nwosu,Female,47,Married,3,Ogun,HND,Sales,Account Manager,Manager,Full-Time,Hybrid,2010-06-14,14.5," 354,713 ",Meets Expectations,4,5,21,No,0,1,No
EMP12493,Zainab Adeleke,Male,36,Single,1,Abuja,B.Sc/B.A,Finance,Treasury Officer,Mid,Full-Time,Hybrid,2022-06-12,2.6," 503,949 ",Meets Expectations,4,4,22,No,1,2,No
EMP65313,Nneka Obi,Female,27,Single,2,Rivers,HND,Finance,Budget Officer,Mid,Full-Time,On-site,2018-04-06,6.7," 173,353 ",Exceptional,3,5,22,Yes,0,1,No
EMP85551,Femi Usman,Male,36,Married,1,Lagos,B.Sc/B.A,Marketing,Content Strategist,Mid,Intern,On-site,2013-07-04,11.5," 386,383 ",Exceeds Expectations,1,4,26,No,1,2,No
EMP51400,Yemi Lawal,Male,37,Married,4,Enugu,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2014-10-14,10.2," 4,310,469 ",Unsatisfactory,3,4,16,No,3,2,No
EMP82517,Obinna Nwosu,Female,29,Single,0,Abuja,M.Sc/MBA,Customer Service,Client Relations Officer,Mid,Full-Time,On-site,2011-07-31,13.4," 452,013 ",Exceeds Expectations,4,2,12,Yes,0,0,No
EMP18325,Musa Okafor,Male,46,Single,0,Lagos,HND,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2016-04-07,8.7," 560,713 ",Meets Expectations,3,4,25,No,0,0,No
EMP45108,Chukwu Yakubu,Male,33,Married,3,Lagos,PGD,Engineering,Mechanical Engineer,Mid,Full-Time,Hybrid,2015-01-17,10," 1,977,572 ",Meets Expectations,4,3,42,No,1,0,No
EMP94975,Kemi Bello,Male,35,Single,1,Ogun,M.Sc/MBA,Customer Service,Call Centre Agent,Junior,Full-Time,Remote,2018-01-23,6.9," 246,226 ",Meets Expectations,1,3,22,Yes,5,0,Yes
EMP64676,Kemi Hassan,Female,32,Married,3,Rivers,M.Sc/MBA,Operations,Operations Officer,Mid,Full-Time,On-site,2019-07-23,5.4," 503,738 ",Unsatisfactory,2,3,2,No,9,0,No
EMP72042,Seun Eze,Male,39,Married,0,Abuja,M.Sc/MBA,Engineering,Mechanical Engineer,Mid,Full-Time,On-site,2013-09-25,11.3," 611,287 ",Meets Expectations,3,4,41,No,3,2,No
EMP25328,Biodun Sule,Male,32,Married,3,Ogun,B.Sc/B.A,Engineering,Project Engineer,Mid,Full-Time,On-site,2011-03-20,13.8," 5,663,595 ",Meets Expectations,3,3,13,No,0,0,No
EMP74853,Ibrahim Olawale,Male,42,Single,0,Abuja,PGD,Sales,Account Manager,Manager,Contract,Hybrid,2023-09-17,1.3," 565,545 ",Exceeds Expectations,3,2,23,Yes,4,1,No
EMP91619,Seun Adeleke,Female,23,Married,2,Ogun,B.Sc/B.A,Sales,Account Manager,Manager,Full-Time,Hybrid,2014-01-31,10.9," 465,987 ",Meets Expectations,5,4,40,No,11,4,No
EMP55452,Nnamdi Musa,Female,35,Single,3,Lagos,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,Remote,2021-12-29,3," 528,419 ",Meets Expectations,2,4,23,No,2,3,No
EMP68763,Biodun Nwachukwu,Male,26,Widowed,3,Anambra,B.Sc/B.A,Legal & Compliance,Compliance Analyst,Mid,Full-Time,On-site,2017-04-10,7.7," 454,071 ",Meets Expectations,3,4,9,No,2,0,No
EMP67178,Amaka Obi,Male,28,Married,2,Lagos,HND,Finance,Auditor,Mid,Full-Time,On-site,2013-10-29,11.2," 538,401 ",Exceptional,4,5,20,Yes,1,0,No
EMP12728,Ibrahim Babatunde,Female,35,Single,1,Lagos,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,Hybrid,2022-11-20,2.1," 318,326 ",Meets Expectations,4,4,33,No,0,0,No
EMP47751,Ifeoma Yakubu,Female,42,Married,3,Lagos,Ph.D,Human Resources,HR Officer,Mid,Full-Time,Remote,2016-03-23,8.8," 385,040 ",Meets Expectations,3,3,28,No,0,0,No
EMP35193,Funmi Babatunde,Male,49,Single,2,Rivers,M.Sc/MBA,Sales,Sales Coordinator,Junior,Contract,Hybrid,2020-05-28,4.6," 383,280 ",Meets Expectations,4,5,33,No,3,3,Yes
EMP71505,Zainab Yakubu,Male,30,Divorced,2,Lagos,B.Sc/B.A,Marketing,Brand Manager,Manager,Full-Time,On-site,2022-02-22,2.9," 381,858 ",Exceeds Expectations,4,5,15,No,11,1,No
EMP40423,Uche Yakubu,Male,46,Single,0,Lagos,B.Sc/B.A,Sales,Sales Executive,Executive,Contract,Remote,2011-03-03,13.8," 316,573 ",Exceeds Expectations,1,3,26,Yes,0,2,No
EMP76537,Funmi Yakubu,Female,25,Single,2,Anambra,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2017-04-15,7.7," 176,291 ",Meets Expectations,3,4,34,Yes,4,3,No
EMP38797,Nneka Adeleke,Male,47,Married,2,Rivers,B.Sc/B.A,Finance,Budget Officer,Mid,Full-Time,Hybrid,2023-12-22,1," 695,774 ",Exceeds Expectations,4,3,26,No,5,5,No
EMP87026,Ibrahim Adeleke,Female,29,Single,3,Lagos,B.Sc/B.A,Technology,DevOps Engineer,Mid,Full-Time,On-site,2012-11-28,12.1," 682,794 ",Meets Expectations,4,1,33,Yes,2,0,No
EMP88919,Funmi Adeleke,Male,41,Married,3,Lagos,M.Sc/MBA,Technology,Systems Administrator,Mid,Part-Time,On-site,2014-05-19,10.6," 202,454 ",Below Expectations,2,5,21,No,5,0,No
EMP96109,Zainab Okafor,Male,33,Married,2,Rivers,HND,Finance,Accountant,Mid,Full-Time,Hybrid,2018-10-23,6.2," 418,503 ",Meets Expectations,2,4,14,No,6,1,No
EMP71403,Dayo Oduya,Male,45,Married,1,Lagos,B.Sc/B.A,Legal & Compliance,Contract Specialist,Mid,Intern,On-site,2023-01-12,2," 575,607 ",Exceeds Expectations,5,3,40,No,1,0,No
EMP27192,Adaeze Obi,Male,23,Married,3,Kano,B.Sc/B.A,Human Resources,Learning & Development Officer,Mid,Contract,Hybrid,2019-08-28,5.3," 472,804 ",Exceptional,3,5,14,Yes,1,1,No
EMP48456,Tunde Okonkwo,Male,24,Single,3,Abuja,B.Sc/B.A,Sales,Sales Coordinator,Junior,Intern,On-site,2011-02-28,13.8," 442,595 ",Below Expectations,5,4,23,No,7,0,Yes
EMP61167,Kemi Adeleke,Male,36,Single,0,Abuja,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,Hybrid,2011-02-18,13.9," 352,547 ",Below Expectations,3,4,16,No,0,0,Yes
EMP64639,Bola Abiodun,Female,37,Married,1,Abuja,HND,Sales,Account Manager,Manager,Full-Time,On-site,2019-03-15,5.8," 483,411 ",Exceeds Expectations,5,3,12,Yes,5,2,No
EMP98226,Seun Chukwuemeka,Male,26,Married,1,Lagos,HND,Sales,Account Manager,Manager,Full-Time,On-site,2010-09-13,14.3," 467,922 ",Exceptional,4,5,33,Yes,1,0,No
EMP95525,Funmi Bello,Male,39,Widowed,0,Ogun,PGD,Marketing,Marketing Coordinator,Junior,Part-Time,Hybrid,2021-11-11,3.1," 349,848 ",Meets Expectations,4,5,10,No,3,0,No
EMP57220,Nneka Okafor,Female,29,Married,3,Lagos,HND,Sales,Business Development Officer,Mid,Contract,Hybrid,2018-02-27,6.8," 1,959,503 ",Unsatisfactory,1,4,4,No,5,3,No
EMP71909,Chukwu Yakubu,Male,39,Single,2,Kaduna,B.Sc/B.A,Sales,Business Development Officer,Mid,Part-Time,Hybrid,2011-01-08,14," 179,626 ",Meets Expectations,5,4,0,No,2,4,No
EMP31238,Uche Musa,Female,28,Single,0,Ogun,HND,Finance,Financial Analyst,Mid,Part-Time,Hybrid,2019-04-20,5.7," 496,034 ",Meets Expectations,3,3,27,No,4,1,No
EMP91507,Emeka Chukwuemeka,Female,27,Married,1,Rivers,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,Remote,2013-03-25,11.8," 689,014 ",Meets Expectations,3,3,30,No,3,6,No
EMP37160,Nneka Eze,Male,32,Married,0,Lagos,HND,Engineering,Civil Engineer,Mid,Full-Time,Hybrid,2018-01-29,6.9," 5,585,751 ",Meets Expectations,1,5,16,Yes,0,4,No
EMP47023,Funmi Okonkwo,Female,41,Married,2,Delta,HND,Marketing,Marketing Coordinator,Junior,Contract,Remote,2017-05-17,7.6," 424,926 ",Exceeds Expectations,5,4,15,Yes,1,0,No
EMP21298,Biodun Nwosu,Female,34,Divorced,2,Anambra,HND,Finance,Accountant,Mid,Full-Time,On-site,2020-03-16,4.8," 282,487 ",Below Expectations,5,2,5,Yes,0,1,No
EMP97433,Uche Chukwuemeka,Male,29,Single,2,Lagos,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Contract,Hybrid,2023-09-04,1.3," 645,348 ",Meets Expectations,3,4,28,No,1,1,No
EMP73294,Chidi Okafor,Male,38,Single,3,Rivers,B.Sc/B.A,Human Resources,Learning & Development Officer,Mid,Contract,Hybrid,2010-05-15,14.6," 434,112 ",Exceeds Expectations,3,2,8,No,7,5,No
EMP26921,Hauwa Salami,Female,36,Single,4,Ogun,HND,Finance,Auditor,Mid,Part-Time,Hybrid,2021-12-01,3.1," 675,263 ",Meets Expectations,4,4,23,No,2,1,No
EMP32714,Ife Nwachukwu,Female,26,Married,2,Oyo,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,Hybrid,2013-10-11,11.2," 1,244,849 ",Exceeds Expectations,5,1,41,No,2,0,No
EMP36147,Adaeze Adeleke,Female,43,Single,0,Anambra,M.Sc/MBA,Marketing,Content Strategist,Mid,Full-Time,On-site,2017-02-18,7.9," 1,983,209 ",Meets Expectations,2,4,2,No,3,1,No
EMP30489,Amaka Chukwuemeka,Female,37,Married,0,Kaduna,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,Hybrid,2022-01-12,3," 208,240 ",Meets Expectations,2,1,34,Yes,4,8,No
EMP89397,Sade Abiodun,Female,32,Single,2,Lagos,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2012-05-09,12.6," 2,028,658 ",Unsatisfactory,5,4,15,No,5,6,No
EMP74512,Seun Hassan,Female,38,Single,2,Rivers,M.Sc/MBA,Technology,DevOps Engineer,Mid,Full-Time,On-site,2019-03-20,5.8," 438,175 ",Exceeds Expectations,3,1,30,No,0,1,No
EMP23226,Tunde Adeyemi,Female,39,Divorced,3,Lagos,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Full-Time,On-site,2012-12-17,12," 1,298,931 ",Meets Expectations,4,4,0,No,3,0,Yes
EMP64524,Seun Nwosu,Male,28,Married,2,Rivers,B.Sc/B.A,Finance,Financial Analyst,Mid,Full-Time,Remote,2014-05-02,10.7," 460,058 ",Below Expectations,3,4,26,Yes,2,3,No
EMP74714,Dayo Eze,Male,35,Single,3,Ogun,HND,Engineering,Project Engineer,Mid,Full-Time,Remote,2023-04-30,1.7," 440,761 ",Meets Expectations,5,4,39,No,0,8,No
EMP49801,Nnamdi Nwosu,Male,35,Married,0,Lagos,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Contract,Remote,2018-03-14,6.8," 320,594 ",Meets Expectations,3,3,32,No,2,0,No
EMP40766,Uche Olawale,Male,25,Married,1,Lagos,M.Sc/MBA,Marketing,Digital Marketing Analyst,Mid,Full-Time,Hybrid,2015-02-01,9.9," 436,106 ",Meets Expectations,5,2,29,Yes,0,0,No
EMP37451,Funmi Okafor,Female,27,Married,2,Kaduna,M.Sc/MBA,Technology,IT Support,Mid,Full-Time,Hybrid,2019-11-08,5.1," 357,454 ",Meets Expectations,4,4,37,No,4,0,No
EMP82985,Hauwa Yakubu,Female,38,Single,0,Rivers,B.Sc/B.A,Technology,Systems Administrator,Mid,Full-Time,Hybrid,2012-05-02,12.7," 432,623 ",Below Expectations,5,3,2,No,2,1,Yes
EMP16167,Fatima Abiodun,Male,39,Married,0,Lagos,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,On-site,2019-02-17,5.9," 1,827,859 ",Below Expectations,4,3,31,Yes,2,0,No
EMP12377,Nneka Bello,Male,30,Married,2,Abuja,M.Sc/MBA,Sales,Account Manager,Manager,Part-Time,On-site,2012-05-30,12.6," 483,757 ",Exceeds Expectations,4,1,28,No,3,2,Yes
EMP44185,Ife Okafor,Female,28,Married,3,Enugu,HND,Sales,Sales Executive,Executive,Full-Time,On-site,2020-03-25,4.8," 6,188,441 ",Meets Expectations,4,4,31,No,0,0,No
EMP56799,Ife Chukwuemeka,Male,38,Single,0,Kano,B.Sc/B.A,Engineering,Quality Assurance Engineer,Mid,Full-Time,On-site,2019-05-19,5.6," 547,757 ",Meets Expectations,3,5,27,No,3,1,No
EMP98727,Seun Nwosu,Female,34,Single,4,Lagos,B.Sc/B.A,Marketing,Marketing Coordinator,Junior,Full-Time,Hybrid,2013-02-14,11.9," 508,333 ",Exceeds Expectations,3,3,21,Yes,10,0,No
EMP30789,Chioma Yakubu,Female,34,,1,Lagos,HND,Sales,Account Manager,Manager,Contract,On-site,2017-07-11,7.5," 672,629 ",Meets Expectations,,3,,Yes,2,0,No
EMP32901,Aisha Okafor,Female,36,Single,3,Lagos,HND,Sales,Sales Coordinator,Junior,Contract,On-site,2023-07-22,1.4," 436,962 ",Exceeds Expectations,5,3,20,Yes,3,1,No
EMP75992,Emeka Okonkwo,Male,45,Widowed,1,Rivers,B.Sc/B.A,Legal & Compliance,Compliance Analyst,Mid,Full-Time,On-site,2022-02-18,2.9," 500,561 ",Exceptional,5,5,31,No,1,2,No
EMP14191,Nnamdi Obi,Female,37,Married,4,Lagos,HND,Sales,Sales Executive,Executive,Full-Time,On-site,2020-04-28,4.7," 449,092 ",Below Expectations,4,4,6,No,0,3,No
EMP18345,Fatima Okafor,Male,36,Single,3,Lagos,HND,Customer Service,Customer Success Manager,Manager,Full-Time,Hybrid,2022-10-19,2.2," 503,645 ",Below Expectations,5,4,21,No,22,1,Yes
EMP54268,Uche Adeleke,Female,27,Married,2,Abuja,HND,Sales,Business Development Officer,Mid,Full-Time,On-site,2022-09-30,2.3," 3,645,325 ",Meets Expectations,4,4,9,Yes,2,1,No
EMP66443,Chidi Yakubu,Male,25,Single,2,Oyo,M.Sc/MBA,Finance,Financial Analyst,Mid,Part-Time,On-site,2016-05-11,8.6," 234,735 ",Meets Expectations,4,4,30,No,2,2,No
EMP24939,Aisha Adeyemi,Male,34,Single,3,Rivers,B.Sc/B.A,Engineering,Civil Engineer,Mid,Full-Time,Remote,2014-08-14,10.4," 600,547 ",Exceeds Expectations,2,2,17,Yes,10,5,No
EMP90946,Obinna Okafor,Male,42,Single,3,Abuja,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,On-site,2012-08-24,12.4," 4,325,692 ",Exceptional,2,4,31,No,0,3,No
EMP39713,Ifeoma Nwachukwu,Female,37,Married,2,Oyo,B.Sc/B.A,Sales,Business Development Officer,Mid,Contract,On-site,2010-05-27,14.6," 552,187 ",Exceptional,2,4,12,No,1,1,No
EMP25819,Adaeze Okonkwo,Female,42,Married,2,Abujja,B.Sc/B.A,Finance,Treasury Officer,Mid,Intern,Remote,2019-06-10,5.6," 699,361 ",Meets Expectations,4,3,11,No,12,1,No
EMP83661,Ife Garba,Female,39,Single,1,Rivers,HND,Sales,Sales Coordinator,Junior,Full-Time,Remote,2011-04-08,13.7," 1,533,424 ",Exceptional,4,3,30,No,5,1,Yes
EMP39373,Uche Yakubu,Female,28,Married,2,Abuja,B.Sc/B.A,Engineering,Electrical Engineer,Mid,Intern,On-site,2011-03-02,13.8," 374,581 ",Meets Expectations,2,3,31,No,2,1,No
EMP73749,Obinna Adeleke,Male,29,Single,1,Oyo,M.Sc/MBA,Customer Service,Customer Success Manager,Manager,Part-Time,On-site,2021-10-01,3.2," 499,515 ",Meets Expectations,4,5,27,No,2,1,No
EMP43794,Nnamdi Okonkwo,Male,36,Single,2,Kano,HND,Sales,Sales Coordinator,Junior,Full-Time,On-site,2020-06-14,4.5," 150,723 ",Below Expectations,3,3,38,Yes,0,2,Yes
EMP54607,Aisha Abiodun,Female,42,Widowed,2,Oyo,B.Sc/B.A,Marketing,Digital Marketing Analyst,Mid,Part-Time,On-site,2017-10-12,7.2," 616,859 ",Meets Expectations,4,3,34,No,2,1,No
EMP56563,Zainab Lawal,Female,31,Married,2,Enugu,B.Sc/B.A,Customer Service,Client Relations Officer,Mid,Full-Time,On-site,2017-09-09,7.3," 322,927 ",Below Expectations,3,3,27,No,2,0,Yes
EMP16118,Obinna Bello,Male,35,Single,0,Ogun,M.Sc/MBA,Customer Service,Customer Success Manager,Manager,Part-Time,On-site,2014-01-17,11," 2,062,323 ",Exceeds Expectations,2,1,23,No,4,0,No
EMP83011,Femi Obi,Male,26,Married,0,Ogun,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,On-site,2014-11-08,10.1," 688,246 ",Unsatisfactory,3,4,14,Yes,1,3,No
EMP45061,Chidi Babatunde,Female,28,Married,2,Delta,HND,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2017-11-20,7.1," 418,322 ",Meets Expectations,3,3,45,Yes,0,1,No
EMP29816,Bola Oduya,Female,36,Single,2,Rivers,B.Sc/B.A,Human Resources,HR Officer,Mid,Full-Time,On-site,2023-08-24,1.4," 444,657 ",Meets Expectations,4,2,37,Yes,8,0,No
EMP89206,Ifeoma Nwachukwu,Female,40,Single,3,Lagos,M.Sc/MBA,Technology,Systems Administrator,Mid,Full-Time,On-site,2013-12-07,11.1," 1,873,873 ",Exceeds Expectations,5,4,0,Yes,24,1,No
EMP97751,Nneka Salami,Female,51,Single,2,Rivers,PGD,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2010-05-23,14.6," 616,900 ",Exceeds Expectations,3,4,43,No,3,2,No
EMP23651,Emeka Oduya,Male,32,Single,3,Kaduna,PGD,Legal & Compliance,Contract Specialist,Mid,Contract,Hybrid,2012-06-12,12.6," 677,043 ",Exceeds Expectations,2,2,21,Yes,8,2,No
EMP16609,Emeka Obi,Female,48,Married,0,Lagos,M.Sc/MBA,Technology,Data Analyst,Mid,Part-Time,On-site,2016-05-06,8.7," 640,612 ",Meets Expectations,4,4,5,No,0,3,No
